Ticker,Earnings Date,Pre Drift,Post
AA,2017-01-24,-15.973708577288278,-0.6556927297668156
AA,2017-04-24,5.331444808363004,-13.125514968415262
AA,2017-07-19,-14.790105539630408,-0.7887554585152879
AA,2017-10-18,-1.1317246498142337,2.642175757445244
AA,2018-01-17,-20.12311607584175,6.111373735463741
AA,2018-04-18,-18.887463620211328,-5.229704321203337
AA,2018-07-18,-3.278715409189741,15.544141406834012
AA,2018-10-17,15.870601165531967,-6.8463820456597535
AA,2019-01-16,-0.470740937740135,-2.33353654406286
AA,2019-04-17,5.915246202812314,3.97714457559582
AA,2019-07-17,-3.2408215082588576,-0.3852904662014786
AA,2019-10-16,12.99327302129087,-4.137045813586103
AA,2020-01-15,5.135012849240451,14.570768276872789
AA,2020-04-22,-4.1920715491721445,0.411047414800463
AA,2020-07-15,-5.37380205599549,-6.522546616150361
AA,2020-10-14,11.565503468462282,3.4139982074472464
AA,2021-01-20,-1.828859576214421,15.39617349494139
AA,2021-04-15,-7.4985588311202305,-6.28656615661566
AA,2021-07-15,6.286708944596975,6.645781373562876
AA,2021-10-14,4.18529548680362,-13.570636028490638
AA,2022-01-19,-11.264995294343954,-1.9591836734693928
ACC,2015-02-17,4.8728609918148615,0.1285307708786044
ACC,2015-04-27,2.045953326499036,-0.190905392294933
ACC,2015-07-27,-1.849264679944985,2.7307785845811687
ACC,2015-10-26,-0.8962873831152169,-3.1032078103207787
ACC,2016-02-22,-7.78146419193468,1.9117166859619603
ACC,2016-04-25,5.1665421010821415,-3.0374158213876443
ACC,2016-07-25,-2.996899703779484,0.1269826057788999
ACC,2016-10-24,-0.7261593807832534,-1.958475513048488
ACC,2017-02-21,3.5500952644852046,-0.7590832043628798
ACC,2017-04-24,-3.0536022223778443,2.294600344443316
ACC,2017-07-24,-0.3929248611052394,3.926019552712354
ACC,2017-10-23,11.475046214984534,3.3190639269406503
ACC,2018-02-20,0.9088876279395676,2.4869410953053697
ACC,2018-04-23,-3.3852953934076195,0.5543099152964539
ACC,2018-07-23,3.789888529426265,3.573273635267794
ACC,2018-10-22,-1.4100952274023193,2.988898377455147
ACC,2019-02-19,-1.3978801816205095,2.330111825127762
ACC,2019-04-22,0.8507389717902013,1.2646923949508868
ACC,2019-07-22,-0.0016344722830096,0.7154961400866175
ACC,2019-10-21,-4.234211683917205,-3.072698744769867
ACC,2020-02-18,-2.2825415961115696,0.6733393994540476
ACC,2020-04-20,-11.927317588909542,11.12343073786616
ACC,2020-07-20,12.178229357666224,2.3359856836992354
ACC,2020-10-26,-5.31827658020932,0.481968223722936
ACC,2021-02-22,-0.6798759791578921,-1.3352623090788407
ACC,2021-04-19,5.666451099550138,-2.384664771163898
ACC,2021-07-26,-1.576160353835813,-1.1959043276537855
ACC,2021-10-25,-0.8143939346571019,-2.714187275093789
ACC,2022-02-22,1.1627647518276296,-0.5867396831605795
ACHC,2015-02-11,-2.7226254706918422,0.4399057344854692
ACHC,2015-04-28,3.837708911129442,3.0047902453186137
ACHC,2015-08-04,1.1127878204128687,-3.3144510063878507
ACHC,2015-11-03,9.9230865260267,-8.623932860656925
ACHC,2016-02-16,6.585660506509984,-5.40112596762843
ACHC,2016-04-28,-11.401407013286835,0.8545655958221223
ACHC,2016-07-29,7.814116323394852,1.331051530709252
ACHC,2016-11-01,34.43647005725212,-3.046643300080891
ACHC,2017-02-23,-3.9447013231940575,-5.117935024477075
ACHC,2017-04-25,-2.329716476716647,3.2472149798530565
ACHC,2017-07-27,-0.9339108272677584,-7.056603773584909
ACHC,2017-10-24,6.296690411534788,36.75030599755201
ACHC,2018-02-21,-9.396437080067772,-7.786571355629318
ACHC,2018-05-01,10.443734658532302,-8.275328692962105
ACHC,2018-07-30,-3.772293441635216,11.879432624113488
ACHC,2018-11-05,-26.074795650390985,14.743589743589745
ACHC,2019-02-28,10.423079663926345,-13.745478461032553
ACHC,2019-04-30,-5.571943188179942,0.0
ACHC,2019-07-30,8.652576467659154,3.381340012523487
ACHC,2019-11-05,-0.7411527619724776,3.583815028901737
ACHC,2020-02-27,-1.6959071857251518,6.317567567567559
ACHC,2020-05-04,-10.367324628372176,-14.33473122378956
ACHC,2020-08-04,-9.50027024250831,-2.2322872856680727
ACHC,2020-10-29,-0.7572534324614437,-18.73772791023843
ACHC,2021-02-25,-4.135692487187724,-1.4482259232440338
ACHC,2021-04-29,0.2697695146407461,1.149047931713716
ACHC,2021-08-02,4.792730482618314,-2.986482238289844
ACHC,2021-10-28,18.780332937328552,-9.48387096774194
ACHC,2022-02-28,-9.176939750922374,-6.134564643799471
ACIW,2015-02-26,-4.504188662879014,3.022670025188906
ACIW,2015-04-30,-0.0319549493014528,-3.996524761077316
ACIW,2015-07-30,11.959544506057522,-5.323193916349815
ACIW,2015-11-04,-3.740881586847712,3.340471092077077
ACIW,2016-02-25,-0.2028819182385441,0.218698742482226
ACIW,2016-05-05,2.989351480131104,-0.3544303797468369
ACIW,2016-07-28,1.4620981427773954,-0.858152448258446
ACIW,2016-11-03,5.41892693630485,6.525573192239855
ACIW,2017-03-02,3.540263067037647,-10.449795547478422
ACIW,2017-05-04,0.3665063838245371,-9.777591271506498
ACIW,2017-07-27,-3.69576388298114,4.502164502164498
ACIW,2017-11-02,-0.490879060683183,1.148936170212764
ACIW,2018-02-22,-3.5764134262666687,-9.032517061421116
ACIW,2018-05-10,4.095093921248208,5.942350332594234
ACIW,2018-08-02,-1.410145254683083,-1.999999999999997
ACIW,2018-11-08,-1.9961556710732504,-13.645418326693228
ACIW,2019-02-28,-2.6169909405868914,-5.715149682491686
ACIW,2019-05-09,-0.3304704151338593,4.310608376643218
ACIW,2019-08-08,9.636842295070156,3.395061728395057
ACIW,2019-11-07,2.1840580809867896,-8.081395348837203
ACIW,2020-02-27,14.022642279729318,6.925008970218872
ACIW,2020-05-07,-1.481977411177252,-2.55555555555556
ACIW,2020-08-06,-6.070836248603426,-6.78688524590164
ACIW,2020-11-05,-4.290202047197476,-6.922611850060457
ACIW,2021-02-25,-3.032550815896705,8.285415577626768
ACIW,2021-05-06,6.535685487769454,-3.052439342551531
ACIW,2021-08-05,16.483817679263602,0.4009870450339156
ACIW,2021-11-04,4.798644108210626,-4.482225656877906
ACIW,2022-02-24,-3.12026867356216,-4.753572470107911
ACM,2015-02-10,4.276199017921706,2.148944053353101
ACM,2015-05-12,4.2465974753799625,-4.280976786252643
ACM,2015-08-11,2.886959917179672,5.804480651731163
ACM,2015-11-10,0.6222224539578036,-3.439490445859867
ACM,2016-02-09,10.672306703790962,1.0788381742738506
ACM,2016-05-10,-4.101263283810777,-3.48013550970126
ACM,2016-08-09,-4.784806494323801,1.9275028768699705
ACM,2016-11-14,-12.784681035204953,-14.467746217148932
ACM,2017-02-07,0.1734884092176397,0.3240615716986158
ACM,2017-05-09,1.3168868708051016,-0.3003003003002832
ACM,2017-08-08,6.017983933275675,-5.089366858527718
ACM,2017-11-13,1.4955190222860462,4.03390821397253
ACM,2018-02-06,3.29168706054742,-1.5667949422759766
ACM,2018-05-08,3.729841852344388,0.6999125109361388
ACM,2018-08-07,-0.8980188871034893,1.1199528440907829
ACM,2018-11-12,-5.367931868493706,4.071246819338414
ACM,2019-02-05,-3.4072057518871297,3.1582446808510736
ACM,2019-05-08,-5.344616147936734,-2.215002953337271
ACM,2019-08-06,5.911538271646897,-0.0896325067224414
ACM,2019-11-12,-4.113251736448127,1.7992424242424194
ACM,2020-02-03,-11.866955782253733,1.5796124684077508
ACM,2020-05-05,-11.39152430923657,-2.9071408410951203
ACM,2020-08-04,2.3091374540650023,-3.993816026797228
ACM,2020-11-16,-3.181963715641189,-0.7815631262525062
ACM,2021-02-08,3.343585690719647,1.6071762287422902
ACM,2021-05-10,-1.576978413870617,0.7434402332361592
ACM,2021-08-09,2.8344200549375023,0.4811547714514789
ACM,2021-11-15,-5.692921159741218,-3.372474057891861
ACM,2022-02-07,5.143021813964907,-5.345181134654833
ADNT,2017-02-03,-10.12164430126032,4.612699468085116
ADNT,2017-04-28,0.0708828621047117,-2.886903115144142
ADNT,2017-07-27,-6.370481332425215,5.358093508282963
ADNT,2017-11-02,1.5329660524026525,7.916146808068198
ADNT,2018-01-29,15.639495599323322,9.064628726954002
ADNT,2018-05-03,1.0015170257663295,12.710190671318092
ADNT,2018-07-26,15.717788512659254,-8.322767049824368
ADNT,2018-11-09,12.064059688497938,31.884720951509603
ADNT,2019-02-07,-10.266868912344648,19.764177428411003
ADNT,2019-05-07,-31.571529425419445,10.53109396277803
ADNT,2019-08-06,14.741551658859615,-20.771756978653524
ADNT,2019-11-07,-8.119735639658643,-3.924775143090764
ADNT,2020-01-31,11.76958838785868,-26.23138602520046
ADNT,2020-05-05,-37.89661593494517,-2.3731048121291987
ADNT,2020-08-06,-2.9027456803561407,19.673202614379072
ADNT,2020-11-30,-21.19324828980134,-3.442028985507237
ADNT,2021-02-05,7.656186258001144,-5.816135084427772
ADNT,2021-05-06,-8.328845121671057,-4.645972813958204
ADNT,2021-08-05,4.799512898833028,3.1088082901554293
ADNT,2021-11-10,7.3585319550760975,-0.1575866726699691
ADNT,2022-02-04,8.166630970229175,-6.060606060606057
ADS,2015-02-05,-2.8889473397915397,6.530099678204217
ADS,2015-04-16,-2.809002922668955,2.550517046077378
ADS,2015-07-23,0.5247831057926153,10.068748772343348
ADS,2015-10-22,-3.576391350643937,-6.732903883247808
ADS,2016-01-28,3.5919247730991657,23.524656426839112
ADS,2016-04-21,-0.8699441547103057,5.791647064973072
ADS,2016-07-21,-2.995082286265828,-6.94780987884436
ADS,2016-10-20,-0.3246222655135424,7.404415724286483
ADS,2017-01-26,4.476941723270787,2.2173913043478275
ADS,2017-04-20,-0.6862701291593061,-7.263792533861911
ADS,2017-07-20,-0.4580872179790729,11.411004114110046
ADS,2017-10-19,-5.643021442974828,-4.600160470714092
ADS,2018-01-25,2.6407083326902336,-0.906614627800134
ADS,2018-04-19,6.369640435718369,2.05510732227128
ADS,2018-07-19,5.67654849998852,-2.972186875113612
ADS,2018-10-18,13.675885902424683,-2.179863147605087
ADS,2019-02-07,-2.7020759406186485,9.483808913113192
ADS,2019-04-25,6.943120026426421,5.102109139604958
ADS,2019-07-18,-6.492136399895684,-0.5449027452062298
ADS,2019-10-24,4.08266921508856,18.10242159587137
ADS,2020-01-30,2.5962306554455648,6.715351962500253
ADS,2020-04-23,27.410791942010405,-9.206777246362064
ADS,2020-07-23,18.76748524950855,-4.143095985159054
ADS,2020-10-29,-6.5836013619177525,-15.09715700335972
ADS,2021-01-28,7.838036418932782,-0.104440200525196
ADS,2021-04-29,12.255828462725011,-8.492822966507187
ADS,2021-07-29,5.979879182621193,6.262865764940462
ADS,2021-10-28,20.41158593230888,3.8123132660502974
ADS,2022-01-27,-7.973682836008012,-1.6863905325443795
AEO,2015-03-04,-1.4451601979986402,-9.310164032656733
AEO,2015-05-20,9.146110492088722,-4.440510437412409
AEO,2015-08-19,-2.107215308147216,11.275986189671638
AEO,2015-12-02,-3.0923052284553227,2.9290010153870187
AEO,2016-03-02,-3.389640070211825,2.635744815577016
AEO,2016-05-18,12.393849988677138,-12.484199568741172
AEO,2016-08-17,-9.72165545768632,1.279570563635218
AEO,2016-11-30,-6.105474054443017,12.97900353405862
AEO,2017-03-01,-3.106931955423703,5.269195472621597
AEO,2017-05-17,4.1979837209681685,19.121501205577104
AEO,2017-08-23,5.634575665037146,-8.136628714246054
AEO,2017-12-06,-17.533090680110835,-3.765130742994709
AEO,2018-03-08,-13.889449514000994,5.280828543788772
AEO,2018-05-31,-7.194249580498461,0.2105263157894701
AEO,2018-08-29,-4.746315874583879,11.075836165265606
AEO,2018-12-11,10.668036636111266,-0.3563871255150911
AEO,2019-03-06,6.781749338558615,-3.8094752409608
AEO,2019-06-05,22.620675735209467,5.350802008081296
AEO,2019-09-04,-0.2052881531359953,-0.0589970501474948
AEO,2019-12-11,8.389790310360413,1.8944519621109608
AEO,2020-03-04,6.437902449481034,6.073982519643336
AEO,2020-06-03,-19.64037833802507,-16.545621504299184
AEO,2020-09-09,-15.562717627452887,0.156188988676295
AEO,2020-11-24,-17.44199561429962,-1.681140057893563
AEO,2021-03-03,-7.280883746271519,-9.322065173266411
AEO,2021-05-26,9.103634197213024,-7.533995889523902
AEO,2021-09-02,11.524781381895098,11.70786516853933
AEO,2021-11-23,-7.735161418862695,-2.589570769776518
AEO,2022-03-02,6.785105671093558,5.946225439503612
AFG,2015-02-02,1.114520456921258,-4.517611026033692
AFG,2015-04-27,1.1870977047601872,0.5092946269416831
AFG,2015-08-04,-2.597002497258424,-2.1242484969939834
AFG,2015-11-03,1.9296675586477396,2.5519710260221364
AFG,2016-02-02,-3.5755640811187632,2.1391953756249777
AFG,2016-05-02,2.7068791537117605,-1.5510609256731605
AFG,2016-08-02,3.695014490611844,1.466228344392239
AFG,2016-11-01,-2.1059159952357684,-1.9987874654238185
AFG,2017-02-01,3.660992393311992,-5.268488796085653
AFG,2017-05-03,-1.2978542138920708,-3.557206579706463
AFG,2017-08-01,-0.2888682096099342,-3.326590244998864
AFG,2017-10-31,0.506543710080152,3.48788269635463
AFG,2018-01-31,0.8491303028542738,-6.0476179790409095
AFG,2018-05-02,-0.3324332237499068,3.9950464396284815
AFG,2018-08-01,-3.1697425966195887,-0.8163360505661741
AFG,2018-10-30,-1.1765769591054465,0.153098933586738
AFG,2019-01-30,0.2506029858024003,-1.0699543775798348
AFG,2019-05-01,-3.9323580277603183,0.997936172354785
AFG,2019-08-06,2.579413980613434,-2.86891423403506
AFG,2019-10-29,6.917951616997131,-0.9307538618975806
AFG,2020-02-03,0.7738462846743869,-1.1796763739529326
AFG,2020-05-11,26.599807153469605,9.841679996718756
AFG,2020-08-04,1.478518282149076,-0.957059041381595
AFG,2020-10-28,-9.50824600766831,-0.512220108297962
AFG,2021-02-03,-6.028853284009985,-3.070603149836664
AFG,2021-05-04,-4.769155143836716,-0.8975317875841379
AFG,2021-08-03,-3.554240468078333,-2.4327989152109843
AFG,2021-11-02,0.2435597086171848,-6.255319148936166
AFG,2022-02-09,-0.9293341112488512,-2.4429490930368662
AGCO,2015-02-03,-1.0650054431940457,-6.110460980702608
AGCO,2015-04-28,-0.915561852092666,-6.113177246217566
AGCO,2015-07-28,7.356877818437795,-5.697983120022186
AGCO,2015-10-28,13.326129582968212,-8.710296216987869
AGCO,2016-02-02,-11.374991998872805,8.499368257362242
AGCO,2016-04-27,-1.7175184028043555,-0.2447361501587796
AGCO,2016-08-04,-1.169428763536188,0.7226397474096208
AGCO,2016-10-26,-10.147755889455013,3.3741870398592
AGCO,2017-02-07,-3.305180316049566,-1.525633313281204
AGCO,2017-04-28,-5.368771228832231,-1.3092320597378238
AGCO,2017-07-27,-4.963894310804134,-0.1778620975870109
AGCO,2017-10-31,5.605308557196048,2.833933634761268
AGCO,2018-02-06,-0.887071491231195,2.053312462593816
AGCO,2018-05-01,5.581440123805548,5.817531305903404
AGCO,2018-07-31,3.841606667400151,-2.1438379677308537
AGCO,2018-10-30,4.558571484777215,-7.49618981315973
AGCO,2019-02-05,-5.239754852493624,2.3066974444608137
AGCO,2019-05-02,2.6948994762045086,-6.3638530900727766
AGCO,2019-07-30,4.377202205938938,-0.8184685664563898
AGCO,2019-10-29,0.4653936695232057,1.065113091158329
AGCO,2020-02-06,6.389312821433117,9.529600698504757
AGCO,2020-05-05,0.1048949033969819,2.3498638536909664
AGCO,2020-07-30,-7.406855951066562,-3.352017052182833
AGCO,2020-11-03,-7.203810890388542,-7.310917333524712
AGCO,2021-02-04,-7.683606708817298,-1.6211089074760674
AGCO,2021-04-29,-2.6548432620183933,7.0288217010454845
AGCO,2021-07-29,3.90926909783469,-4.805648344974187
AGCO,2021-10-28,5.528575574025544,3.52430128677977
AGCO,2022-02-08,0.7398171886558167,-11.586343847857634
AIRC,2021-02-10,-7.829033000005301,-1.210197401051482
AIRC,2021-04-29,2.858450301263538,-0.0204806116876031
AIRC,2021-07-29,-4.439931017198612,-2.261000637718132
AIRC,2021-10-28,-0.0425984318457448,-3.618718025880228
AIRC,2022-02-09,0.0003621338420587,-0.7256062631277362
ALE,2015-02-17,9.87949835707762,-1.6194425781340456
ALE,2015-05-07,5.337744957056558,0.7729693397445826
ALE,2015-08-04,-0.8217366933843357,-2.1580370454602864
ALE,2015-11-03,6.613010737581856,-2.6608068407098604
ALE,2016-02-18,-1.475518120546722,-1.0248935776420458
ALE,2016-05-03,-1.1347428987108588,-1.948255340474848
ALE,2016-08-03,5.518457675206097,2.326928647291697
ALE,2016-11-04,-7.432805905907804,-1.2319473099508058
ALE,2017-02-15,-0.7614017734636236,-1.690953839616124
ALE,2017-05-04,0.1413597963460173,-1.791476203280444
ALE,2017-08-02,-1.135175805259479,0.5264073096318285
ALE,2017-11-01,0.6535886082544324,0.3581418063962416
ALE,2018-02-15,3.938799191129642,-1.861152141802069
ALE,2018-05-02,-4.927490441919606,-3.160296963919445
ALE,2018-08-02,6.1984968953934105,0.8050929584184491
ALE,2018-11-01,-6.90935193896514,0.5548103889769389
ALE,2019-02-14,1.694921248653662,-3.5384679630841207
ALE,2019-05-02,3.499212105439605,-2.009562933530883
ALE,2019-08-01,-2.3653925412557806,2.163374761487303
ALE,2019-11-06,8.323008725562982,3.5594566578263502
ALE,2020-02-13,2.1513562756927973,0.101816835479859
ALE,2020-05-06,12.333191581122826,6.800348735832605
ALE,2020-08-05,-0.8328914205293669,2.8336247086247166
ALE,2020-11-09,1.0358775254277897,-7.434836798468236
ALE,2021-02-17,10.127035227412298,2.192721004043882
ALE,2021-05-06,0.5839169174339938,-2.2692257850858786
ALE,2021-08-04,-2.0490883429781306,-0.982022091974756
ALE,2021-11-04,0.943227041284457,-2.7143853125726274
ALE,2022-02-16,2.117922847664852,0.4615891856247958
AM,2017-08-02,3.695629388505173,6.109274130058258
AM,2017-11-01,9.461275956221044,2.8986776425256107
AM,2018-02-13,2.1631993719538576,-4.334365325077403
AM,2018-04-25,-3.9402745970817024,-4.071943759700536
AM,2018-08-01,1.5393226251537364,0.3044766293614287
AM,2018-10-31,4.0682538663476375,-0.4848604789234068
AM,2019-02-13,-4.683990597318484,-1.4776258193281886
AM,2019-05-01,17.34729220179834,-0.6484783352058866
AM,2019-07-31,27.615366168610613,7.238174360039457
AM,2019-10-29,2.9710396163466166,1.947472946135467
AM,2020-02-12,49.0819529965275,0.6488845502311342
AM,2020-04-29,-44.494925776850216,-9.000051918384294
AM,2020-07-29,-9.011369506012354,-5.103185734321774
AM,2020-10-28,-11.797994789908849,1.0354617825530352
AM,2021-02-17,-6.647261787780207,14.339019189765468
AM,2021-04-28,2.40917511967384,2.2744521392657107
AM,2021-07-28,5.73782461512964,-0.7200672763586695
AM,2021-10-27,-1.927809020319732,1.749539594843474
AM,2022-02-16,2.3568679748693944,5.578947368421046
AMED,2015-03-04,-2.448160343992207,5.67901234567901
AMED,2015-04-29,3.647600944432424,-5.681409564904705
AMED,2015-07-29,-8.03905905638393,3.274853801169588
AMED,2015-11-05,-4.422453085969999,-9.763709317877847
AMED,2016-03-08,-9.896088090915985,-11.048689138576776
AMED,2016-05-03,-7.7879414278195505,7.485213134815423
AMED,2016-08-02,-4.069547046042716,7.674236491777607
AMED,2016-11-03,9.693027010234722,11.230366492146594
AMED,2017-02-28,0.1864960351704656,-4.472656250000012
AMED,2017-05-02,-6.188874776406657,-4.233905951761244
AMED,2017-07-26,11.7481269517395,26.458067262664965
AMED,2017-11-07,-10.503516881922454,-4.547785946315615
AMED,2018-02-27,-6.887329557555258,-2.246242188819453
AMED,2018-05-07,-0.3575473961720821,-6.703281227996063
AMED,2018-07-31,-5.445857278514632,-9.998073588903868
AMED,2018-10-29,17.674477059434416,-14.74214273311339
AMED,2019-02-27,7.4516859573648,-0.0241351568785206
AMED,2019-04-30,0.2684922524831261,6.673340006673341
AMED,2019-07-31,-12.630489113338651,1.9398785724863057
AMED,2019-10-29,-0.2593519248418743,1.5660463004993137
AMED,2020-02-18,-6.385161690149593,2.099994840307514
AMED,2020-05-06,11.216463551641326,3.411340086156704
AMED,2020-07-28,0.3582489833439277,-3.566121842496284
AMED,2020-10-28,-7.493994342381983,1.8894248016901216
AMED,2021-02-24,12.89453814972578,6.582750228171587
AMED,2021-04-28,-2.393178642899265,-0.2432536488047297
AMED,2021-08-04,5.942285088120935,29.455853695098185
AMED,2021-11-02,-12.433514810438927,-0.0677277345072833
AMED,2022-02-23,-2.28351274862904,-5.455282904076247
AMG,2015-01-27,0.5397065554319203,2.2583559168925023
AMG,2015-04-28,-1.5524628112826546,-1.2085145342183503
AMG,2015-07-28,6.424928249438421,-0.1176932130247061
AMG,2015-11-09,-2.136065304911142,6.731553794148491
AMG,2016-02-02,15.574991755127565,8.001011719079331
AMG,2016-05-03,-5.692349774778304,5.792682926829271
AMG,2016-08-01,-0.56666400774508,4.068491145909558
AMG,2016-10-31,3.198065027778991,2.6038866272371264
AMG,2017-01-30,1.4613178267158815,-5.201490010159165
AMG,2017-05-01,-0.2566892709734687,6.990679094540613
AMG,2017-07-31,-5.368583883667238,-3.94023242944105
AMG,2017-10-30,2.0697281734780257,2.232511989416245
AMG,2018-01-29,1.5804681404223002,6.165041184496446
AMG,2018-04-30,12.780938110083666,3.573213393303348
AMG,2018-07-30,4.001607878348927,-5.603172572598178
AMG,2018-10-29,8.773808715122929,0.3193754435770045
AMG,2019-02-04,1.4573444878721524,-4.59386866722237
AMG,2019-05-06,5.292629727763336,17.77343539140856
AMG,2019-07-29,4.995152718977317,3.767598651596277
AMG,2019-10-28,9.291612678575868,-7.993187079440095
AMG,2020-02-03,4.201492388345978,-2.7050514694182226
AMG,2020-04-27,1.976332749824369,-11.49484384640244
AMG,2020-07-27,10.894248383249309,0.8621432882145137
AMG,2020-10-26,-13.54227643884856,3.265635367741756
AMG,2021-02-08,-3.696306187527697,-20.91075450450451
AMG,2021-05-03,-1.509385339065764,-1.1229060563293936
AMG,2021-07-28,-5.6762846504562265,5.522322271897242
AMG,2021-11-01,-3.2513705699179622,-10.77389178271499
AMG,2022-02-07,6.12062400003088,-0.4278728606356937
AMKR,2015-02-09,-6.292187032169449,-19.31849409178345
AMKR,2015-04-27,6.715671462805748,8.983346164755458
AMKR,2015-07-27,26.147081572540504,19.761053666962543
AMKR,2015-10-26,-16.415321922629033,-8.147695081122839
AMKR,2016-02-11,3.2895733143556862,27.120132721772237
AMKR,2016-04-27,-1.1260159373735072,-1.6998817622564513
AMKR,2016-08-01,-5.066145568151665,-13.83593976452402
AMKR,2016-10-31,3.997651445761336,-10.176285207799888
AMKR,2017-02-13,7.364555374777749,3.743315508021383
AMKR,2017-04-27,-5.660634067087292,1.702164057822255
AMKR,2017-07-31,-4.215520724489739,10.52832752909199
AMKR,2017-10-30,-1.159118859534349,-5.338791151367354
AMKR,2018-02-12,7.768300275833814,-7.573839662447254
AMKR,2018-04-26,16.011024380738114,4.378569810285828
AMKR,2018-07-30,-0.1713046024195961,2.9949156083857744
AMKR,2018-10-29,14.003135192987276,-16.596635703143665
AMKR,2019-02-11,-7.770430764989626,-6.053520394907766
AMKR,2019-05-02,-0.6783087459129371,6.77880813744518
AMKR,2019-07-29,-6.517605883881053,-16.160502729988682
AMKR,2019-10-28,-15.775143602026796,-27.40595664212872
AMKR,2020-02-10,18.3888784235668,-16.324200913242016
AMKR,2020-04-27,-1.3345234555832048,-1.669913135035534
AMKR,2020-07-27,5.068103334784846,-15.729152018000285
AMKR,2020-10-26,-12.904647470309513,18.04746977160771
AMKR,2021-02-08,-3.7180029930554825,-7.892553412155147
AMKR,2021-04-26,-0.6900151755145121,13.105616692868375
AMKR,2021-07-26,6.986879012924868,-2.2168222705375777
AMKR,2021-10-25,23.39702657624074,0.1348314606741624
AMKR,2022-02-14,9.224253808599842,-13.600661430343129
AN,2015-02-03,-0.5745459509607687,-5.524597993950006
AN,2015-04-22,-2.808114074073598,-0.107742034785275
AN,2015-07-22,-2.89661466388086,3.7013299150777152
AN,2015-10-28,1.8091242952648288,-2.2435897435897414
AN,2016-01-28,26.555876436664384,1.8728323699422016
AN,2016-04-22,2.623418857769975,-3.0076705692369843
AN,2016-07-29,-4.068299315443702,0.5789270551910405
AN,2016-10-28,1.9288887624520623,4.969227262366081
AN,2017-02-03,-0.5413090248939405,6.808335052609871
AN,2017-04-25,-2.6503932231351426,2.1325915623551266
AN,2017-08-02,4.565126721993655,8.393595041322314
AN,2017-11-02,1.7177608109154296,-11.342894393741846
AN,2018-02-01,-8.212764422740538,5.224532587803603
AN,2018-05-01,0.9697848306042636,-2.015273652948669
AN,2018-08-01,3.08035969165851,4.748543060651852
AN,2018-10-30,-12.10560494144748,4.199604743083012
AN,2019-02-22,-0.029197577255748,7.266629401900507
AN,2019-04-26,-6.514514038212599,-6.55311095339485
AN,2019-07-22,0.966660800661874,-9.569892473118284
AN,2019-10-29,0.0494024883933685,0.4460822342901414
AN,2020-02-11,6.550879053017246,-8.361274098910314
AN,2020-05-11,-7.315536926343555,4.21539298341038
AN,2020-07-23,-16.61407972566297,-10.694698354661794
AN,2020-10-21,-13.058133185343154,1.1717495987158972
AN,2021-02-16,0.4216502038325624,-0.784710796101765
AN,2021-04-20,-1.583117415177023,2.178238559011413
AN,2021-07-19,-9.114931947973949,-10.1340106858194
AN,2021-10-21,10.603250184276815,-10.361741263028817
AN,2022-02-17,-5.0138483323483705,1.174542474733685
APPS,2015-02-13,3.5255180023085035,-5.671641791044775
APPS,2015-06-11,-7.247625131364744,12.256267409470764
APPS,2015-08-06,7.332322786165546,0.3921568627451071
APPS,2015-11-09,12.855660696337669,3.2051282051282075
APPS,2016-02-09,-15.899013996651314,14.16666666666668
APPS,2016-06-13,-13.34580128542831,-3.84615384615385
APPS,2016-08-09,3.0648166931645022,-1.8348623853211024
APPS,2016-11-09,28.99363858496128,-2.884890031419593
APPS,2017-02-09,1.20172896974303,-4.109589041095894
APPS,2017-06-14,20.750964138481315,-2.912621359223304
APPS,2017-08-07,-1.5243447505837668,-2.721999107541273
APPS,2017-11-07,1.8912529550827435,0.6369426751592362
APPS,2018-02-07,-7.603161600897591,2.48756218905474
APPS,2018-06-12,0.3027874115750664,9.554140127388528
APPS,2018-08-09,2.323898351427754,-5.806451612903231
APPS,2018-11-05,-5.110591222499412,-11.184210526315784
APPS,2019-02-05,5.819290063053721,-10.655737704918025
APPS,2019-06-03,-2.602319418824911,-12.12121212121212
APPS,2019-08-05,-7.729301574544842,0.90415913200723
APPS,2019-11-04,-4.311459660337992,3.074670571010248
APPS,2020-02-10,23.505522352625444,1.6949152542372818
APPS,2020-06-02,-11.284166890975976,-26.850828729281773
APPS,2020-08-05,-13.088353654740612,-26.93935119887165
