Ticker,Earnings Date,Pre Drift,SPY Drift,Post
ABM,2015-12-08,-0.9789068873091672,0.8216529724504598,-0.108649256916698
ABM,2016-03-08,-7.030490658411027,-6.288122435399803,-2.601591809543848
ABM,2016-06-08,-4.003633768087724,-2.7442371020856204,-8.12019316759077
ABM,2016-09-07,-4.853074653959606,-0.4322476879774897,-3.542994719706716
ABM,2016-12-13,-2.195967638371655,-4.337512707556751,8.529616724738682
ABM,2017-03-07,0.9566395663956682,-3.526932942469764,-4.7741935483871005
ABM,2017-06-07,0.3052037234854381,-1.453151466524022,-2.359193404191921
ABM,2017-09-06,1.5245107728800091,0.7365836548579351,9.963320201059645
ABM,2017-12-13,-8.392023129957746,-3.1631051551370333,14.84561244182087
ABM,2018-03-06,5.977507317824696,1.2087437698677383,-3.531195196623376
ABM,2018-06-06,4.979253112033184,-2.9774564015312697,-10.78241728922092
ABM,2018-09-06,-1.5142398716405916,-1.1909124221326497,-5.415915773499007
ABM,2018-12-18,19.35021891239412,6.919615209941794,-15.721773915442446
ABM,2019-03-06,-4.222463152342726,-2.5245125662120933,7.307486715089777
ABM,2019-06-05,2.159519485961716,4.3783944646975606,-5.479271190916282
ABM,2019-09-05,9.71524766035152,-2.122624849897574,3.707649060511911
ABM,2019-12-18,3.5354527343640334,-2.3678592223587995,-4.82307384163439
ABM,2020-03-04,14.109643369230298,7.9524429521003155,-3.201133981041244
ABM,2020-06-17,-4.511368769763583,-5.738187046598263,-12.579311797383037
ABM,2020-09-08,1.1468807510735328,-2.3272403031653988,-0.5174060708978993
ABM,2020-12-16,-3.4797673555253037,-1.901495404033477,1.2073240988903622
ABM,2021-03-09,-17.475851550584647,1.5687000687794317,-5.8138142931247785
ABM,2021-06-08,8.750545092094619,-0.0166881228245823,0.0415480815173276
ABM,2021-09-08,-0.9738257744891632,-2.066574818896928,2.8764546329512592
ABM,2021-12-15,6.377884196778407,0.8783667127071808,11.369696969696964
ABM,2022-03-08,-11.145306660804572,6.978518465536557,-2.7783714468903558
ACA,2019-02-27,-9.574399794582105,-5.568689256632521,-5.790571800066521
ACA,2019-05-02,-0.5410691003911355,-1.995494045703245,-17.128116474433433
ACA,2019-08-01,0.8750437521876171,-0.3351955307262498,6.656520116015272
ACA,2019-10-30,-8.925944090240304,-3.2832157103405937,-3.6692913385826857
ACA,2020-02-26,8.487184523224984,3.467903793636699,-3.599744396847563
ACA,2020-04-28,-7.688769643541588,-11.717553172539096,3.392248553538874
ACA,2020-07-30,-1.9857029388403364,-5.157673879685583,1.8487235004401577
ACA,2020-10-28,-3.813032767228417,-1.727084645138074,1.1154465092696697
ACA,2021-02-24,-5.973954174089319,-0.802626778547971,13.727818918541288
ACA,2021-04-29,-0.9303280630538115,-5.4304316373281845,5.20796982235738
ACA,2021-08-04,4.490873266664183,-1.862464183381088,4.726494062682509
ACA,2021-11-03,-4.898868064575989,-6.23511582593634,3.040152963671135
ACA,2022-02-23,5.182012847965727,2.3907628558791307,-5.139142799106224
ACLS,2015-02-05,-4.000000000000004,-2.0694259012016016,-6.3670411985018704
ACLS,2015-05-05,-2.692307692307703,-1.6738863040804297,-6.137184115523463
ACLS,2015-08-04,5.821917808219176,-1.4742936793009167,-8.176100628930824
ACLS,2015-11-04,-7.692307692307707,-6.246685756708029,25.63025210084035
ACLS,2016-02-02,-1.1450381679389408,5.283712382265098,9.166666666666677
ACLS,2016-05-02,-2.0979020979021,0.294969430440836,9.999999999999991
ACLS,2016-08-02,2.8169014084506943,-3.257725681230013,-3.357531760435565
ACLS,2016-11-02,-3.169014084507037,1.733534021902737,26.785714285714285
ACLS,2017-02-01,-4.276315789473675,-1.761102603369069,-7.033639143730899
ACLS,2017-05-04,-4.145077720207258,-1.2502273140571012,-10.440835266821344
ACLS,2017-08-03,5.121951219512198,-1.8835019183815929,1.9900497512437736
ACLS,2017-11-02,-12.264150943396231,-1.6967524075540892,-9.659090909090914
ACLS,2018-02-06,29.979035639412988,3.6058276001618768,-0.2092050209204902
ACLS,2018-05-02,5.777777777777781,-1.597880199132816,6.382978723404263
ACLS,2018-08-02,-10.961968680089496,-3.5407239819004475,-3.6637931034482665
ACLS,2018-11-01,15.585168018539964,7.786997000506412,-4.508990318118936
ACLS,2019-02-06,-17.130919220055702,-6.854467301197426,-3.494623655913984
ACLS,2019-05-07,-5.072463768115931,-1.4469510673937072,15.723270440251577
ACLS,2019-08-06,-1.0603048376408226,4.584873211606707,1.3431833445265229
ACLS,2019-10-31,-16.344195519348272,-5.285340403113407,-5.8936272160996666
ACLS,2020-02-05,-4.198019801980193,-1.6444180448307095,-9.789210432297244
ACLS,2020-05-05,-24.843610366398565,-12.474754760530864,-12.44131455399061
ACLS,2020-08-04,-6.797824696097249,-3.5705437879351014,19.085714285714293
ACLS,2020-11-05,-4.932182490752155,-0.8088560885608883,0.2885408079142487
ACLS,2021-02-10,-19.49241234955521,-2.9602028670496296,-1.798561151079144
ACLS,2021-05-04,17.344753747323338,-2.8327316486161207,5.259203606311048
ACLS,2021-08-04,-0.9726132582544216,-1.862464183381088,-10.49255441008018
ACLS,2021-11-03,-19.428371032789755,-6.23511582593634,-1.5195993783457011
ACLS,2022-02-07,14.755923040228977,4.287942946289283,-6.524970273483949
ADC,2015-02-23,7.337696654335541,-2.4345676358359767,-0.1096402176561399
ADC,2015-04-27,2.843778458481652,-3.0273906775588597,-0.6987832949687527
ADC,2015-07-27,-4.200610997963349,0.8921812479723185,0.1231997960830957
ADC,2015-10-26,-7.633557733947482,-7.062756092301053,-2.142004083676854
ADC,2016-03-03,-0.8966524973432505,-4.448418464289711,3.6843192617588207
ADC,2016-04-25,-2.9183551660226765,-2.8063115535317222,-3.001401669815344
ADC,2016-07-25,-10.82128923024071,-2.954142386622744,1.196891063047849
ADC,2016-10-24,2.523834812735497,0.941850941850929,-1.226457511115551
ADC,2017-02-23,-4.054551252176896,-3.6772498963181377,-3.6034331922540392
ADC,2017-04-24,-7.0100409074005166,-0.254147220553571,1.3712831629046716
ADC,2017-07-24,-1.2878204012629608,-1.6299597972382407,-1.1112476951444332
ADC,2017-10-23,-0.6221679618716703,-2.9895615866388296,0.7307728691703826
ADC,2018-02-22,12.316063764561632,4.900332225913627,-5.595215126374687
ADC,2018-04-23,-2.2302192338652405,-1.105258957784698,0.346859260667112
ADC,2018-07-23,-0.6721449641803678,-1.9388064222962755,1.4796442011631887
ADC,2018-10-22,-2.078474271914793,5.701854820242729,-0.076310687621167
ADC,2019-02-21,-3.9534286448078153,-5.590272549314861,-1.7362922085569537
ADC,2019-04-22,2.8475543250272723,-1.8279299053650608,-0.2811103860247967
ADC,2019-07-22,7.054919357612024,-0.9190983749781568,-5.004736859298945
ADC,2019-10-21,-4.10748996183368,0.1040799333888465,-1.6576204495667617
ADC,2020-02-20,-3.0092044615877365,-2.0766821733710312,-3.629995437343995
ADC,2020-04-20,-17.62487898500264,-16.58341658341657,-0.6965761511216001
ADC,2020-07-20,3.536433564201591,-3.519098705655244,2.834167555592019
ADC,2020-10-19,-2.9652335498626248,-4.791800502248429,0.4915808794190405
ADC,2021-02-18,-0.9572573463935836,-3.499922795820672,1.7852229505543442
ADC,2021-05-03,-3.522417350899728,-4.001350666891786,-0.8881578947368352
ADC,2021-07-26,-6.794483686511938,-3.372631290903693,-0.5831917711105962
ADC,2021-11-01,-5.916127216436825,-5.445835601524222,-0.6431767337807519
ADC,2022-02-22,0.7545983335953529,0.8635976325910231,1.580964548067713
ADTN,2015-01-20,-5.010124084938476,-0.4616597230041623,-2.124091671324759
ADTN,2015-04-21,2.8666283598288835,0.2638806613172541,9.969809731095976
ADTN,2015-07-14,-0.6440561836245371,-0.3592300680928569,5.0302245250431765
ADTN,2015-10-13,-4.999999999999995,-3.209506357932146,8.74403815580286
ADTN,2016-01-19,-2.927022216362323,10.14810426540284,-2.850006404508776
ADTN,2016-04-12,-1.8848167539267109,-1.1173184357541912,-1.0590537584896829
ADTN,2016-07-12,-4.514568697454791,-2.0940788116360647,3.0195171145518205
ADTN,2016-10-18,2.397153380360824,0.4744224422442327,-9.281911881300276
ADTN,2017-01-17,-0.2374576870610852,-1.0934202954153085,-1.985738338120233
ADTN,2017-04-18,12.20193090613006,1.0443622920517517,-2.781861359267222
ADTN,2017-07-18,-0.4784688995215364,-1.1775043936731138,-6.828774062816612
ADTN,2017-10-17,-6.249999999999996,-2.190824607880244,7.37668272813074
ADTN,2018-01-16,10.151515151515158,-4.511913912375089,4.503870513722735
ADTN,2018-04-17,2.2626034080463726,2.5748169372811205,3.992647058823537
ADTN,2018-07-17,-3.448511335700634,-0.7886255924170557,-0.3063516917421194
ADTN,2018-10-16,8.214376752485354,4.967917931378955,13.603127488597694
ADTN,2019-01-23,-9.270795163063395,-6.515411300291082,-13.123756466374845
ADTN,2019-04-17,-1.029347349978099,-2.668680765357508,-11.45442792501616
ADTN,2019-07-17,4.579015105330895,-3.9189189189189193,29.84168865435357
ADTN,2019-10-30,15.41390308233919,-3.2832157103405937,8.85359729947263
ADTN,2020-02-05,4.187645024298411,-1.6444180448307095,-0.3087935229740174
ADTN,2020-05-06,-13.30242143225142,-7.450419867786322,-13.56430352689704
ADTN,2020-08-05,-14.308578745198467,-4.929664363277399,6.01510138287944
ADTN,2020-11-02,-3.172479694218832,2.2329192546583845,-4.30687637161668
ADTN,2021-02-03,-13.362763228539054,-3.3452428212253653,5.660258430507415
ADTN,2021-05-05,2.1776640685428674,-2.286046398992589,-3.63511266555817
ADTN,2021-08-04,-9.12720014516422,-1.862464183381088,1.9800148038490044
ADTN,2021-11-01,1.7857142857142767,-5.445835601524222,-4.04984423676013
ADTN,2022-02-02,19.822639540949385,5.466387018434704,-4.531872509960143
ADUS,2015-03-05,-3.157419936851614,-2.5753158406219683,-3.5667681600695813
ADUS,2015-04-30,-17.638640429338103,-1.9589952769428969,3.518518518518516
ADUS,2015-08-03,1.2896094325718417,-1.522679916653307,-4.234297812279461
ADUS,2015-11-02,21.81745396317053,-6.209308582189934,14.58715596330275
ADUS,2016-03-07,-8.09768637532134,-4.3953604528553125,19.692307692307693
ADUS,2016-05-02,-7.135135135135137,0.294969430440836,1.148168398031716
ADUS,2016-08-01,-7.582184517497348,-3.5185560738186967,-12.156497438285978
ADUS,2016-11-07,3.3984374999999902,3.114332230450085,-14.808652246256235
ADUS,2017-03-06,0.1468428781204236,-4.48401826484018,-1.161103047895517
ADUS,2017-05-08,-9.40525587828492,-1.781837916063675,-10.18633540372671
ADUS,2017-08-07,12.23021582733813,-2.145380020058438,0.2886002886002927
ADUS,2017-11-06,3.3285094066570355,-1.5825545171339577,1.4684287812041117
ADUS,2018-03-05,-0.6711409395973155,4.644147183741511,0.2691790040376889
ADUS,2018-05-07,0.8687258687258743,-2.359433735903385,-2.996254681647943
ADUS,2018-08-06,-16.727009413468497,-2.89395070948469,4.621212121212117
ADUS,2018-11-05,-0.5351681957186674,5.8513319632401535,-6.128893354384952
ADUS,2019-03-04,-9.54887218045113,-3.74883199401982,2.8297510437606284
ADUS,2019-05-06,-3.684841222288808,-2.3317717206132857,-3.456254519161244
ADUS,2019-08-05,-3.1222570532915297,1.9945345494552311,-1.4215080346106377
ADUS,2019-11-04,-5.906783571758196,-3.8561539760256487,0.8904149450037834
ADUS,2020-05-04,-14.3691733996271,-10.9499873431454,-9.249858996051891
ADUS,2020-08-10,-9.76837865055388,-5.081857464548715,-2.627966267895672
ADUS,2020-11-02,-2.5827610945987454,2.2329192546583845,-10.617442286551851
ADUS,2021-02-25,2.324622867034864,-2.0362399154573896,12.773077995723725
ADUS,2021-05-03,0.6521739130434762,-4.001350666891786,7.052514418698774
ADUS,2021-08-02,2.5463763106348583,-1.84392944567729,-8.352692713833154
ADUS,2021-11-01,-15.55080213903744,-5.445835601524222,0.4944110060189098
ADUS,2022-02-24,10.421695300298152,2.9671762057115867,-16.98491277699198
AEIS,2015-02-02,-1.2456111018224305,3.0735955375946302,-5.5842772011523705
AEIS,2015-05-04,0.905904131710585,-2.02198980960042,3.6581880537296407
AEIS,2015-08-03,5.883479526563763,-1.522679916653307,4.969643359736242
AEIS,2015-11-02,-5.441645973749565,-6.209308582189934,-3.614045885048035
AEIS,2016-02-01,2.2828766389196504,6.309564818004352,0.6761860230910292
AEIS,2016-05-02,8.22066484743241,0.294969430440836,-6.015388202378177
AEIS,2016-08-01,-6.78212455656287,-3.5185560738186967,2.0335319106150807
AEIS,2016-10-31,-0.0635593220339007,1.7727389847977313,-1.3955043035012935
AEIS,2017-01-30,-6.637041042191165,-1.9971469329529323,0.9018992737068168
AEIS,2017-05-01,-7.396079710735941,-0.7514003369916689,-0.3116700092145969
AEIS,2017-07-31,-9.698090128158782,-2.259022983483359,-0.3034880337024269
AEIS,2017-10-30,-14.312627724795645,-2.5118720319920027,11.2489935111069
AEIS,2018-01-30,-7.215323431539653,-5.898244034218809,4.2591600146673
AEIS,2018-04-30,4.856126950681508,-1.2730973380692014,1.1792138574283784
AEIS,2018-07-30,-3.434208326366832,-3.744120413922856,-2.0263075990630086
AEIS,2018-10-29,16.80353901996371,9.576032105535024,6.733819220804375
AEIS,2019-02-04,-20.94571063730991,-9.578886085775268,3.720500882966767
AEIS,2019-05-06,-10.350169381883807,-2.3317717206132857,14.537797102579608
AEIS,2019-08-05,1.9175650437323155,1.9945345494552311,10.73820006143135
AEIS,2019-11-12,-14.581945105505318,-4.026283147272804,-1.31208116740778
AEIS,2020-02-18,-3.474379388655397,-1.9835466179159025,8.116727344565794
AEIS,2020-05-06,-11.325623101416388,-7.450419867786322,-8.634007691021571
AEIS,2020-08-05,-10.129480604689167,-4.929664363277399,-2.423632705322833
AEIS,2020-11-05,-11.865278143949388,-0.8088560885608883,-8.8396462218804
AEIS,2021-02-10,-0.8648554206342229,-2.9602028670496296,6.276111781635879
AEIS,2021-05-05,15.783343040186375,-2.286046398992589,14.201465485705407
AEIS,2021-08-04,6.950257957753335,-1.862464183381088,11.773602149952668
AEIS,2021-11-08,-8.08197582764058,-6.546005591957817,2.698327037236913
AEIS,2022-02-09,6.093918030828066,3.231028518206412,-2.2198855006426053
AEL,2015-02-12,-3.701070279170724,-2.347907180865654,-2.814954902531268
AEL,2015-04-29,2.673637042569072,-1.5126409749318577,5.345973801188001
AEL,2015-07-29,1.7560223862438145,-1.8590156888029272,-9.796605209247868
AEL,2015-11-04,-8.36357770787966,-6.246685756708029,-1.1677493922123583
AEL,2016-02-10,48.17895683453238,3.5984166966534725,9.52967249445949
AEL,2016-04-27,-0.5496612552729151,-1.8165448575362817,14.807748752568248
AEL,2016-08-03,-13.48337252267383,-3.3142682054948325,3.5046241568736494
AEL,2016-11-02,-0.1594048884165631,1.733534021902737,13.365905896526325
AEL,2017-02-08,-7.028242723065612,-1.0842685942552792,-6.649709302325589
AEL,2017-05-03,-1.8248490077653077,-1.439273552780925,0.1685320426947905
AEL,2017-08-02,-1.1410788381742625,-2.0633397312859967,-1.0266940451745363
AEL,2017-11-06,0.1997896950578289,-1.5825545171339577,0.5427121511136168
AEL,2018-02-07,3.3704453441295503,1.777918882450984,1.160409556313993
AEL,2018-05-02,-3.871360043240324,-1.597880199132816,8.619234579679302
AEL,2018-08-06,1.0666744172528175,-2.89395070948469,-2.341687718202727
AEL,2018-11-05,10.89908611146866,5.8513319632401535,-5.238763188388109
AEL,2019-02-06,-7.8091035914738995,-6.854467301197426,0.8936170212765947
AEL,2019-05-01,-7.0713739662242,-2.786059057353764,0.99670105987225
AEL,2019-08-05,18.1437758787772,1.9945345494552311,1.9810430798257157
AEL,2019-11-06,-16.575790621592137,-6.023366216625699,-6.984495000724536
AEL,2020-02-12,0.641047615782802,-2.1785155411003108,-11.619099557656186
AEL,2020-05-06,-6.214361140443503,-7.450419867786322,-5.195715286815497
AEL,2020-08-05,-13.262006467324042,-4.929664363277399,7.603419390867304
AEL,2020-10-29,-5.339023646736065,2.5176952688439136,-6.407173425718359
AEL,2021-02-17,1.870407481629922,-4.229195088676673,4.175365344467651
AEL,2021-05-05,1.3986013986013912,-2.286046398992589,-0.1269841269841242
